timestamps,open,high,low,close,volume,amount,$factor
2011-04-07,3.0079458,3.0216026,2.9837046,2.9864361,358425.56,1070415.0,0.13065681
2011-04-08,2.9868197,3.0131094,2.984088,2.9987695,167025.33,500870.47,0.13065773
2011-04-11,2.9951835,3.049812,2.9893792,3.030009,200318.38,606966.5,0.1306577
2011-04-12,3.030144,3.061555,3.016487,3.0287783,267461.34,810081.1,0.13065693
2011-04-13,3.0267532,3.0557745,3.0219731,3.0443366,224933.16,684772.25,0.13065743
2011-04-14,3.0438259,3.0472403,2.9956846,3.0001233,280289.8,840904.0,0.13065746
2011-04-15,3.0040257,3.0214384,2.915255,2.9427397,408145.25,1201065.2,0.13065694
2011-04-18,2.9393365,2.9599926,2.9227774,2.954359,150079.69,443389.28,0.13065718
2011-04-19,2.954386,2.981359,2.9275837,2.9598489,175119.08,518326.0,0.13065778
2011-04-20,2.9598072,2.9905353,2.95332,2.9840484,172277.83,514085.38,0.13065685
2011-04-21,2.987472,3.0316865,2.9825215,2.9850821,219539.14,655342.4,0.13065706
2011-04-22,2.995994,3.011358,2.979435,3.0070903,110979.555,333725.53,0.13065676
2011-04-25,3.0728443,3.1595666,3.0643084,3.1250827,537478.4,1679664.4,0.1306574
2011-04-26,3.1240492,3.132585,3.087858,3.0928087,237992.38,736064.9,0.13065721
2011-04-27,3.1001706,3.1582134,3.0899277,3.0924885,212375.38,656768.44,0.13065766
2011-04-28,3.1087105,3.1169047,3.0353034,3.0458875,194073.22,591125.2,0.13065775
2011-04-29,3.0454843,3.125548,3.033193,3.1122322,169022.08,526035.94,0.13065642
2011-05-03,3.1240172,3.1888876,3.106946,3.1728406,315872.6,1002213.4,0.13065654
2011-05-04,3.1494668,3.2107525,3.131542,3.1325662,248904.4,779709.56,0.13065682
2011-05-05,3.1327734,3.2008882,3.1242375,3.157356,204301.12,645051.4,0.13065758
2011-05-06,3.1411047,3.1923184,3.1242042,3.1720035,183386.05,581701.2,0.13065688
2011-05-09,3.1851783,3.2007134,3.139427,3.1438653,93189.83,292976.28,0.1306575
2011-05-10,3.142311,3.1496518,3.1202893,3.134117,121836.445,381849.66,0.13065712
2011-05-11,3.124362,3.1803555,3.124362,3.1627722,98706.6,312186.5,0.13065661
2011-05-12,3.1581492,3.2349691,3.1513207,3.197754,191553.75,612541.75,0.13065633
2011-05-13,3.1982713,3.226268,3.1666899,3.2035635,93781.83,300436.03,0.13065644
2011-05-16,3.2008584,3.2261238,3.183787,3.2037604,88059.37,282121.12,0.13065697
2011-05-17,3.1926334,3.2486265,3.175221,3.2030468,159704.77,511541.84,0.13065635
2011-05-18,3.1974826,3.370587,3.1974826,3.3280792,475785.38,1583451.4,0.13065776
2011-05-19,3.3459373,3.442389,3.3459373,3.4121733,656209.8,2239101.5,0.13065645
2011-05-20,3.426226,3.4426146,3.393961,3.4284453,306479.62,1050748.6,0.1306575
2011-05-23,3.41428,3.4612265,3.3630657,3.3635778,301711.44,1014829.9,0.13065757
2011-05-24,3.3376338,3.3716059,3.3203917,3.3222697,183663.72,610180.4,0.13065766
2011-05-26,3.325505,3.4619052,3.325505,3.3919125,298263.5,1011683.7,0.1306575
2011-05-27,3.4121678,3.427532,3.2983036,3.3073514,242847.6,803182.3,0.13065635
2011-05-30,3.2807338,3.458274,3.2737346,3.4574203,361910.5,1251276.8,0.13065661
2011-05-31,3.4594765,3.4821813,3.4364305,3.4791083,259112.73,901481.25,0.13065676
2011-06-01,3.4842505,3.5846298,3.4658134,3.5830932,299208.75,1072092.9,0.13065715
2011-06-02,3.5593495,3.5791523,3.4757006,3.5267434,302972.4,1068506.0,0.13065688
2011-06-03,3.517033,3.6310694,3.517033,3.6124618,225658.8,815183.8,0.13065726
2011-06-07,3.6187918,3.6189625,3.521485,3.5486286,205699.4,729950.8,0.13065751
2011-06-08,3.5431578,3.5798614,3.4753847,3.5634727,191879.5,683757.4,0.13065736
2011-06-09,3.5517123,3.5559802,3.444333,3.4453573,276904.44,954034.75,0.1306577
2011-06-10,3.4398415,3.4908845,3.4108207,3.457937,262360.6,907226.4,0.1306567
2011-06-13,3.4569128,3.4808123,3.3937497,3.4396708,214337.03,737248.8,0.1306567
2011-06-14,3.4393647,3.499285,3.4228053,3.490408,286917.47,1001459.0,0.13065737
2011-06-15,3.4828672,3.4905493,3.451627,3.4690397,125585.17,435659.94,0.13065682
2011-06-16,3.4518166,3.5045667,3.4180152,3.465815,135709.89,470345.38,0.13065718
2011-06-17,3.4740257,3.584819,3.459515,3.5616019,255714.39,910752.9,0.1306575
2011-06-20,3.552509,3.5555818,3.4313035,3.4732988,228914.1,795087.06,0.13065666
2011-06-21,3.44891,3.4968803,3.44891,3.4705904,97493.13,338358.72,0.13065709
2011-06-22,3.4689124,3.5419784,3.4689124,3.5155175,123900.37,435573.9,0.13065764
2011-06-23,3.5047016,3.5712788,3.4995804,3.5506227,155223.66,551140.6,0.13065651
2011-06-24,3.548229,3.5874925,3.5055513,3.524159,283709.72,999838.1,0.13065644
2011-06-27,3.5371323,3.5671773,3.5128913,3.5553985,177491.61,631053.4,0.13065642
2011-06-28,3.5678916,3.6168861,3.537505,3.592645,195477.33,702280.6,0.130657
2011-06-29,3.6000152,3.6341577,3.5491424,3.6010394,149985.23,540102.75,0.13065754
2011-06-30,3.5853348,3.641329,3.5853348,3.629891,250281.81,908495.7,0.13065755
2011-07-01,4.064747,4.064747,4.009846,4.046376,108803.84,440261.28,0.14531197
2011-07-04,4.0375037,4.082268,4.0288463,4.0757227,318889.3,1299704.4,0.14531189
2011-07-05,4.0753307,4.075753,4.00776,4.042179,186204.64,752672.5,0.14531243
2011-07-06,4.0326743,4.0542126,4.0143037,4.034575,135940.03,548460.25,0.14531238
2011-07-07,4.0330634,4.1403303,4.0330634,4.0987325,281854.3,1155245.4,0.14531179
2011-07-08,4.103841,4.1277018,4.074279,4.0981393,118254.17,484622.06,0.1453125
2011-07-11,4.0976677,4.1823406,4.0847874,4.156158,176281.42,732653.44,0.14531162
2011-07-12,4.145409,4.156178,4.0888195,4.090931,196048.94,802022.7,0.14531198
2011-07-13,4.0983133,4.127875,4.082899,4.108871,152149.12,625161.1,0.14531183
2011-07-14,4.108889,4.1133237,4.071092,4.0805945,170819.62,697045.6,0.14531216
2011-07-15,4.066617,4.1341863,4.066617,4.1206727,122247.03,503740.0,0.14531143
2011-07-18,4.121794,4.232441,4.121794,4.2011895,196290.02,824651.56,0.14531259
2011-07-19,4.1999216,4.2237825,4.164025,4.1986547,139537.89,585871.44,0.14531258
2011-07-20,4.222904,4.2332506,4.1914415,4.2207923,130526.6,550925.7,0.145312
2011-07-21,4.226728,4.339275,4.2231383,4.295565,328099.06,1409370.9,0.1453124
2011-07-22,4.289842,4.4106236,4.289842,4.355723,343129.75,1494578.1,0.14531203
2011-07-25,4.370894,4.3852525,4.276086,4.300157,242654.1,1043450.7,0.14531149
2011-07-26,4.2970304,4.307377,4.265357,4.2982974,170610.27,733333.7,0.14531218
2011-07-27,4.3052163,4.3814425,4.2792444,4.314296,211107.05,910778.25,0.14531134
2011-07-28,4.3052263,4.3898993,4.2653184,4.386732,157752.33,692017.2,0.14531152
2011-07-29,4.3815002,4.3815002,4.335046,4.3643966,131469.67,573785.8,0.1453123
2011-08-01,4.377902,4.377902,4.2822485,4.2944956,127813.734,548895.5,0.14531216
2011-08-02,4.2695503,4.2811637,4.1924787,4.2465343,191654.12,813865.8,0.14531167
2011-08-03,4.206473,4.2822785,4.2020383,4.2609515,117411.09,500282.97,0.14531267
2011-08-04,4.2758703,4.3432283,4.2610893,4.328236,122311.586,529393.44,0.14531142
2011-08-05,4.2248254,4.341384,4.2248254,4.2892284,146717.39,629304.4,0.14531235
2011-08-08,4.2444263,4.3307886,4.1808686,4.2159204,253829.06,1070123.1,0.14531173
2011-08-09,4.147938,4.2864556,4.0753007,4.2463365,254103.97,1079011.0,0.14531189
2011-08-10,4.2737637,4.360126,4.217808,4.343445,264509.4,1148882.0,0.1453115
2011-08-11,4.307607,4.55255,4.307607,4.5335455,426316.72,1932726.2,0.1453125
2011-08-12,4.5398536,4.5947537,4.497622,4.577228,271596.9,1243161.0,0.14531207
2011-08-15,4.58627,4.6198435,4.4747806,4.50392,202672.44,912820.44,0.14531147
2011-08-16,4.511382,4.5458007,4.397779,4.4277635,258006.2,1142390.5,0.14531262
2011-08-17,4.4342566,4.4657183,4.4072285,4.431089,93270.37,413289.28,0.14531176
2011-08-18,4.419716,4.4311185,4.3574247,4.396278,201921.94,887704.94,0.14531223
2011-08-19,4.3688116,4.4374375,4.361421,4.4321585,257983.4,1143423.4,0.14531198
2011-08-22,4.436357,4.4532495,4.2991066,4.3140984,193820.62,836161.25,0.14531158
2011-08-23,4.3073997,4.3540654,4.2949414,4.3272486,162265.47,702163.0,0.14531256
2011-08-24,4.3286915,4.391827,4.3094764,4.345584,123575.984,537009.8,0.14531197
2011-08-25,4.3814917,4.4026074,4.328914,4.3798027,207023.62,906722.6,0.14531216
2011-08-26,4.378914,4.497371,4.367723,4.4950485,156552.6,703711.5,0.14531143
2011-08-29,4.4764967,4.560537,4.423708,4.5455446,179492.8,815892.5,0.1453119
2011-08-30,4.5504394,4.5911922,4.497861,4.5360804,198303.7,899521.56,0.14531252
2011-08-31,4.6201067,4.6348877,4.5293093,4.535011,344187.06,1560892.0,0.1453123
2011-09-01,4.5334964,4.549967,4.4448113,4.4655046,176789.67,789455.1,0.14531171
2011-09-02,4.45247,4.480765,4.4321985,4.473585,95191.79,425848.56,0.14531264
2011-09-05,4.459366,4.4633775,4.3603344,4.376593,188180.89,823591.2,0.14531146
2011-09-06,4.3498297,4.3983955,4.2712793,4.2866936,220866.92,946788.8,0.14531234
2011-09-07,4.299155,4.38953,4.297044,4.3834066,138238.03,605953.5,0.1453124
2011-09-08,4.392025,4.4129295,4.3417706,4.347049,90719.914,394363.94,0.14531176
2011-09-09,4.3616138,4.427494,4.307347,4.3725934,97908.11,428112.34,0.14531167
2011-09-13,4.3200474,4.34982,4.2459316,4.257545,130402.89,555196.2,0.14531219
2011-09-14,4.286476,4.2923884,4.1000247,4.179842,327747.97,1369934.8,0.14531223
2011-09-15,4.1809015,4.227356,4.176045,4.191248,131592.44,551536.56,0.1453123
2011-09-16,4.2123256,4.289186,4.180864,4.284752,124073.125,531622.56,0.14531164
2011-09-19,4.301248,4.3181405,4.2636623,4.280555,105648.75,452235.25,0.14531209
2011-09-20,4.280147,4.280147,4.2125773,4.240872,87980.35,373113.4,0.14531234
2011-09-21,4.240419,4.329315,4.233662,4.315168,169567.5,731712.25,0.1453118
2011-09-22,4.2864604,4.305042,4.1661015,4.173703,167474.86,698990.4,0.14531197
2011-09-23,4.0985208,4.1386404,4.0096245,4.097465,526710.25,2158176.8,0.14531177
2011-09-26,4.0512505,4.1017165,3.9697437,3.9722776,290485.97,1153890.9,0.14531228
2011-09-27,4.0113235,4.0465865,3.9627576,4.0005546,170321.92,681382.1,0.14531195
2011-09-28,4.028833,4.028833,3.9323354,3.9511282,222899.11,880702.94,0.14531165
2011-09-29,3.9042919,4.0330977,3.9042919,3.9505353,206662.39,816427.06,0.1453124
2011-09-30,3.9520097,4.0352054,3.9520097,4.0244365,125726.836,505979.66,0.14531234
2011-10-10,4.030556,4.0499825,3.9619303,3.969743,98298.03,390217.94,0.14531226
2011-10-11,4.0540013,4.0540013,3.8641713,3.9480007,141668.92,559309.0,0.14531238
2011-10-12,3.9380693,4.066875,3.89436,4.0550504,204928.0,830993.4,0.14531226
2011-10-13,4.0550094,4.1141324,4.011934,4.055643,164898.95,668771.3,0.14531153
2011-10-14,4.0341415,4.0706716,4.007747,4.0423765,85803.95,346851.88,0.14531219
2011-10-17,4.057749,4.170505,4.045713,4.162692,178984.61,745057.8,0.14531143
2011-10-18,4.1246796,4.2097745,4.117711,4.147484,156806.4,650352.06,0.14531134
2011-10-19,4.1686654,4.2548175,4.1597967,4.1834464,155925.0,652303.9,0.14531249
2011-10-20,4.159749,4.192689,4.02461,4.0351677,201722.5,813984.1,0.14531165
2011-10-21,4.0259123,4.117554,4.0259123,4.104674,117790.79,483492.78,0.1453123
2011-10-24,4.1344337,4.2465577,4.104872,4.234733,222904.27,943940.06,0.14531207
2011-10-25,4.206214,4.2934213,4.206214,4.236198,220504.53,934100.8,0.14531185
2011-10-26,4.2206073,4.267062,4.195902,4.262417,202961.0,865104.4,0.14531244
2011-10-27,4.2664022,4.3151793,4.2556334,4.2653465,138354.3,590129.0,0.145312
2011-10-28,4.297238,4.3667083,4.297238,4.3289113,179314.72,776237.5,0.14531212
2011-10-31,4.335057,4.353638,4.279733,4.3120403,193527.7,834499.25,0.14531247
2011-11-01,4.2902575,4.3814764,4.2761097,4.374931,186821.52,817331.2,0.1453119
2011-11-02,4.327674,4.426918,4.3202834,4.4252286,183377.12,811485.7,0.1453126
2011-11-03,4.456901,4.465981,4.37455,4.3768725,209657.67,917644.94,0.14531259
2011-11-04,4.389545,4.4343104,4.3568153,4.387011,127633.42,559929.25,0.14531264
2011-11-07,4.3962955,4.4068537,4.3616657,4.3667336,114056.914,498056.16,0.14531253
2011-11-08,4.3848934,4.390595,4.3071876,4.3234468,175803.2,760075.8,0.14531255
2011-11-09,4.326569,4.3637323,4.275892,4.310099,169952.3,732511.25,0.14531179
2011-11-10,4.2925925,4.341369,4.289214,4.3289113,100595.195,435467.7,0.14531212
2011-11-11,4.328932,4.3318877,4.2871222,4.3069715,80465.51,346562.66,0.14531246
2011-11-14,4.339021,4.3951883,4.311782,4.3763957,123776.97,541697.0,0.14531168
2011-11-15,4.3835936,4.390984,4.286462,4.3060994,122372.97,526950.2,0.145312
2011-11-16,4.3065553,4.3065553,4.2210364,4.239407,203325.86,861981.06,0.14531256
2011-11-17,4.2410355,4.299103,4.2296333,4.2619395,107280.14,457221.47,0.14531152
2011-11-18,4.2627892,4.2839046,4.2167573,4.235128,136998.42,580205.8,0.1453116
2011-11-21,4.237875,4.294887,4.225417,4.2414646,126553.875,536773.8,0.14531164
2011-11-22,4.241948,4.368643,4.2358246,4.351328,245350.36,1067599.9,0.14531268
2011-11-23,4.341792,4.4194975,4.341792,4.4154854,217035.23,958315.9,0.14531212
2011-11-24,4.40468,4.4169264,4.3814526,4.385464,182772.8,801543.56,0.1453115
2011-11-25,4.3867335,4.5047693,4.3708973,4.433821,276892.66,1227692.5,0.14531155
2011-11-28,4.440829,4.5350046,4.419713,4.5160003,367346.88,1658938.6,0.14531219
2011-11-29,4.5144997,4.5628543,4.472269,4.4883165,284594.88,1277351.9,0.14531183
2011-11-30,4.4951115,4.5352316,4.4089594,4.4355655,277080.4,1229008.2,0.14531244
2011-12-01,4.5018597,4.54388,4.4399905,4.494258,232502.61,1044926.7,0.1453123
2011-12-02,4.4765425,4.5652285,4.4765425,4.5194073,187644.92,848043.8,0.14531265
2011-12-05,4.528212,4.528212,4.3582325,4.3649893,268564.9,1172282.9,0.14531162
2011-12-06,4.360603,4.3614473,4.2590365,4.3006344,255670.92,1099547.1,0.14531241
2011-12-07,4.3012137,4.3603373,4.3012137,4.343445,188104.58,817021.9,0.1453115
2011-12-08,4.3477316,4.404744,4.2839622,4.286496,169710.56,727463.7,0.14531258
2011-12-09,4.2833076,4.3044233,4.2167935,4.2193274,252874.33,1066959.6,0.14531222
2011-12-12,4.2193117,4.2421165,4.157443,4.1711683,203196.78,847568.0,0.14531195
2011-12-13,4.158109,4.180492,4.1382604,4.1439614,206422.89,855408.5,0.14531252
2011-12-14,4.143931,4.2231145,4.143931,4.177505,143231.27,598349.3,0.14531198
2011-12-15,4.1570444,4.1994867,4.1186137,4.159367,150572.39,626285.9,0.14531235
2011-12-16,4.1808558,4.2648954,4.180645,4.2606726,210919.28,898658.0,0.1453115
2011-12-19,4.2435637,4.252432,4.2083006,4.244197,175184.86,743519.06,0.14531142
2011-12-20,4.2442465,4.2822547,4.1914573,4.2281985,117720.97,497747.62,0.14531226
2011-12-21,4.2480407,4.2543755,4.1593547,4.1646338,151142.28,629452.25,0.14531215
2011-12-22,4.1702976,4.242512,4.134401,4.216118,120040.88,506106.5,0.14531149
2011-12-23,4.2209682,4.2526417,4.2019644,4.2391276,121184.99,513718.66,0.14531139
2011-12-26,4.2360187,4.2362294,4.0605474,4.0778623,323406.97,1318809.1,0.14531238
2011-12-27,4.0753145,4.0753145,3.9764934,3.9914856,215501.47,860171.0,0.14531215
2011-12-28,3.9760792,4.022534,3.9378598,4.0168324,190888.39,766766.7,0.1453123
2011-12-29,3.9929843,4.073013,3.9929843,4.0586543,138061.95,560345.75,0.14531252
2011-12-30,4.068995,4.115027,4.0119824,4.081664,202741.53,827522.8,0.14531241
2012-01-04,4.043671,4.070488,3.9064186,3.9121199,233140.55,912073.75,0.14531268
2012-01-05,3.8852344,3.9105728,3.850605,3.867286,207297.16,801677.4,0.1453114
2012-01-06,3.8662407,3.9707623,3.8356233,3.9409895,173355.88,683193.7,0.1453116
2012-01-09,3.9274983,3.9716299,3.8381793,3.9699404,180027.5,714698.44,0.14531201
2012-01-10,3.94859,4.1103344,3.9297976,4.106534,270010.12,1108805.8,0.14531158
2012-01-11,4.074277,4.0941257,3.9972048,4.005229,274519.88,1099515.0,0.14531247
2012-01-12,3.9819922,4.044917,3.9819922,4.019367,188837.14,759005.8,0.14531231
2012-01-13,4.0267186,4.0372767,3.9595718,3.9842765,141367.23,563246.1,0.14531161
2012-01-16,3.9566197,3.9566197,3.7091463,3.7460985,355482.7,1331673.1,0.14531168
2012-01-17,3.7564254,3.842576,3.6086178,3.8100586,421354.97,1605387.1,0.14531131
2012-01-18,3.8308132,3.9102082,3.7303023,3.7455058,325468.6,1219044.5,0.14531247
2012-01-19,3.7562697,3.8346088,3.7060144,3.8156047,167428.4,638840.6,0.14531238
2012-01-20,3.8430223,3.9317076,3.8430223,3.926851,204272.52,802147.75,0.14531176
2012-01-30,3.9272723,3.9483879,3.865404,3.8810294,210239.1,815944.1,0.14531174
2012-01-31,3.894098,3.9401295,3.8926198,3.9361176,109108.5,429463.9,0.14531131
2012-02-01,3.931709,3.980697,3.9038367,3.9306533,170835.14,671493.7,0.14531179
2012-02-02,3.9306822,3.9486306,3.8911958,3.9365945,140215.98,551973.5,0.14531232
2012-02-03,3.937242,3.9401982,3.8745284,3.9376643,182488.61,718578.9,0.14531258
2012-02-06,3.940396,3.9857948,3.9232924,3.9811492,204715.39,815002.5,0.14531234
2012-02-07,3.9549203,3.9792032,3.9148011,3.9245143,123473.37,484573.0,0.1453115
2012-02-08,3.924571,3.990874,3.9081006,3.9758823,158845.19,631549.75,0.14531255
2012-02-09,3.969694,4.0362077,3.9625146,4.0277615,215983.03,869928.1,0.14531137
2012-02-10,4.001999,4.0626,3.9929194,4.022692,153300.97,616682.6,0.14531134
2012-02-13,4.0014253,4.1211514,3.9836884,4.084199,148915.08,608198.8,0.14531243
2012-02-14,4.0687327,4.11033,4.04994,4.092593,104207.03,426477.0,0.1453115
2012-02-15,4.0696383,4.136575,4.0696383,4.113348,170075.36,699579.1,0.14531259
2012-02-16,4.0863266,4.1133547,4.024668,4.048318,151507.88,613352.06,0.14531271
2012-02-17,4.093899,4.093899,4.019783,4.0423765,84562.14,341832.0,0.14531219
2012-02-20,4.074441,4.0894327,4.0288315,4.0300984,127519.18,513914.84,0.14531162
2012-02-21,4.04973,4.066411,4.020379,4.053108,94894.68,384618.4,0.14531152
2012-02-22,4.070258,4.0858836,4.032672,4.070258,153822.23,626096.2,0.14531234
2012-02-23,4.065133,4.118344,4.065133,4.1029296,230080.22,944002.94,0.14531133
2012-02-24,4.1002235,4.1853194,4.0995903,4.1825743,164777.02,689192.1,0.14531201
2012-02-27,4.197358,4.2235413,4.17033,4.1914454,182795.22,766176.2,0.14531206
2012-02-28,4.211071,4.2431664,4.1927004,4.2387323,176847.23,749608.06,0.14531185
2012-02-29,4.2442474,4.32871,4.23369,4.3173075,271362.06,1171553.5,0.14531228
2012-03-01,4.2974734,4.3386493,4.273613,4.277625,116444.125,498104.3,0.14531253
2012-03-02,4.2786694,4.3012633,4.2127886,4.2421393,242351.89,1028090.5,0.14531234
2012-03-05,4.241049,4.241682,4.193539,4.2197223,210263.86,887255.06,0.14531174
2012-03-06,4.201973,4.21971,4.1386266,4.1396823,216596.7,896641.56,0.14531153
2012-03-07,4.1116333,4.130004,4.074892,4.0780597,200938.88,819440.75,0.14531215
2012-03-08,4.0797715,4.141007,4.074915,4.105744,162234.11,666091.7,0.14531255
2012-03-09,4.1110177,4.225676,4.1006713,4.221664,201217.02,849470.6,0.14531246
2012-03-12,4.2256665,4.2571287,4.2026505,4.234535,176733.97,748386.2,0.1453123
2012-03-13,4.2251973,4.2927666,4.2251973,4.2581377,126048.12,536730.25,0.14531149
2012-03-14,4.256708,4.3086524,4.180903,4.1950502,280085.4,1174972.4,0.14531232
2012-03-15,4.2028375,4.2737856,4.1935463,4.200515,193342.48,812137.94,0.14531188
2012-03-16,4.23982,4.392064,4.229473,4.3834066,354983.88,1556038.6,0.1453124
2012-03-19,4.387855,4.4674616,4.340767,4.3844767,314052.25,1376954.8,0.14531264
2012-03-20,4.3825088,4.415238,4.3521028,4.386732,161034.8,706416.5,0.14531152
2012-03-21,4.3877826,4.413121,4.3045883,4.330771,203202.94,880025.4,0.14531143
2012-03-22,4.3143706,4.3688493,4.3137374,4.33612,57337.56,248622.55,0.1453126
2012-03-23,4.381469,4.488102,4.381469,4.4769106,377627.38,1690604.0,0.14531177
2012-03-26,4.4579277,4.5588603,4.4575057,4.54408,259123.55,1177478.1,0.14531212
2012-03-27,4.438942,4.4552007,4.244255,4.254813,544386.7,2316263.8,0.14531241
2012-03-28,4.201996,4.3286896,4.187426,4.2526736,381668.66,1623112.2,0.14531194
2012-03-29,4.2400155,4.339259,4.223123,4.247406,254505.86,1080989.8,0.14531213
2012-03-30,4.247575,4.286216,4.1175036,4.15889,261231.39,1086432.5,0.1453114
2012-04-05,4.140738,4.3582273,4.140738,4.349781,281883.88,1226133.1,0.14531153
2012-04-06,4.3417845,4.3937287,4.3398843,4.3914065,183948.28,807791.7,0.145312
2012-04-09,4.3825054,4.432549,4.3413305,4.418613,99610.38,440139.72,0.14531146
2012-04-10,4.4190407,4.4295983,4.3309894,4.3943357,114516.91,503225.75,0.14531155
2012-04-11,4.3287253,4.465977,4.2972627,4.410021,216503.83,954786.4,0.14531253
2012-04-12,4.4100037,4.487498,4.3641825,4.4853864,195599.27,877338.25,0.14531225
2012-04-13,4.4870667,4.5197954,4.4638395,4.4982576,141263.53,635439.75,0.1453121
2012-04-16,4.487092,4.548328,4.467877,4.4940605,143781.77,646163.94,0.14531252
2012-04-17,4.494268,4.4978576,4.434299,4.4381,122991.93,545850.44,0.14531246
2012-04-18,4.4429536,4.5356517,4.434296,4.515803,157009.64,709024.56,0.14531241
2012-04-19,4.514084,4.526542,4.3880243,4.423287,150185.19,664312.2,0.14531194
2012-04-20,4.398364,4.5049973,4.398364,4.487049,117308.484,526368.94,0.14531182
2012-04-23,4.4705744,4.524419,4.4312997,4.4731083,91401.07,408846.88,0.14531174
2012-04-24,4.480524,4.497839,4.433014,4.466377,149898.4,669502.75,0.14531216
2012-04-25,4.485996,4.5030994,4.4342628,4.49592,106869.59,480477.16,0.14531186
2012-04-26,4.524043,4.582111,4.5082064,4.5755653,240996.22,1102694.0,0.14531249
2012-04-27,4.575524,4.7611294,4.575524,4.7417026,294045.1,1394274.4,0.14531183
2012-05-02,4.7721457,4.7841816,4.687683,4.7717233,243198.47,1160475.8,0.14531238
2012-05-03,4.7716603,4.799533,4.721617,4.7866526,176548.12,845074.56,0.14531143
2012-05-04,4.7827024,4.959652,4.7827024,4.94107,219385.52,1083999.2,0.14531237
2012-05-07,4.957925,5.020427,4.92583,4.951802,235663.28,1166957.9,0.14531182
2012-05-08,4.950587,4.959033,4.8435297,4.943407,252317.52,1247308.2,0.14531258
